id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,positive_count,negative_count,binh_luan_SP,binh_luan_Prices,binh_luan_services,label
11343,3563,trang sạch không_kích_ứng mùi hơi,2/11/2017,10:24,5,100750038,1,1,1,0,0,good
11344,1242,không_xơ ổn luôn,10/7/2023,13:23,5,422212333,1,1,1,0,0,good
11345,1248,tạm sơ lắm dể rách,30/05/2023,13:04,4,422211640,0,0,0,0,0,good
11346,1409,da hỗn_hợp dầu mụn mặt hiện_tượng hơi căng căng nhẹ sáng rửa má hiện_tượng tróc da nhẹ saok rửa mặt toner không_dưỡng,24/10/2023,13:42,4,422218283,3,1,1,0,0,good
11347,1092,hình tưởng tặng dê thịt chó,9/10/2024,18:14,1,422204657,0,0,0,0,1,bad
11348,3655,mùi,20/11/2023,11:49,5,100220037,0,0,0,0,0,good
11349,143,ổn không_rát da,27/04/2023,19:29,5,422208807,1,2,1,0,0,good
11350,162,xài lắc lên tẩy sạch lắm không_kích gắn_bó bự lâu,6/1/2023,0:37,5,422204906,1,1,1,0,0,good
11351,162,tẩy sạch lại,6/1/2023,0:41,5,422206648,1,0,1,0,0,good
11352,3936,xài tiên xài ổn mặc da da khô thể lót lớp dưỡng ẩm_mỏng chống nắng mùi chịu,21/01/2023,11:49,5,201600072,2,1,1,0,0,good
11353,4084,ê không_tưởng dương_xài đêm_dưỡng ẩm_ổn hồng_môi xài tuýp sương sương giá rẻ xài,8/8/2023,1:18,5,422209444,3,1,1,1,0,good
11354,1589,ẩm tốt giá rẻ,12/3/2023,21:31,5,422206102,2,0,1,1,0,good
11355,494,tốt phù_hợp da dầu,11/12/2022,0:33,5,308500004,2,0,1,0,0,good
11356,1348,xài chất màu tím chất sửa màu hồng_nhạt mùi dê mỏng nhẹ không_đổ dầu,22/05/2021,13:24,5,249500028,0,1,1,0,0,good
11357,1745,ổn,18/07/2023,13:23,5,100220035,1,0,0,0,0,good
11358,2313,thoải_mái,4/5/2023,20:58,5,308500004,0,0,0,0,0,good
11359,3654,mùi,22/11/2023,12:13,5,422206042,0,0,0,0,0,good
11360,3166,xài hãng châm_chích nóng_mặt chịu chất dưỡng mùi colagen không_thích,11/11/2022,20:13,2,365000017,1,1,1,0,0,bad
11361,3342,sữa chống nắng chuẩn auth thấm thấm da mượt mịn sáng mùi cồn,7/4/2019,10:37,5,223600010,4,0,1,0,0,good
11362,2348,thoải_mái,1/5/2023,12:59,5,308500013,0,0,0,0,0,good
11363,1773,tạm ổn đỡ mụn nhiều không_cải_thiện mụn đen,11/7/2021,10:51,5,100220035,1,1,1,0,0,good
11364,2100,dịu nhẹ phù_hợp nhảy_cảm da treatment_rửa sạch máy rửa mặt rửa da ẩm,12/1/2022,9:57,5,422202569,4,0,1,0,0,good
11365,537,dưỡng ẩm tốt không_hề vón nắng gòn sáng chạy công_mồ_hôi mồ_hôi đổ lớp chống nắng trôi vệt da htk review da căng hơi khô,13/05/2022,11:19,5,422216416,3,1,1,0,0,good
11366,1193,,9/5/2022,22:41,5,422215804,0,0,0,0,0,good
11367,4121,điểm,18/11/2023,15:19,5,422207812,0,0,0,0,0,good
11368,3096,xài màu không_tác luôn mụn hơi trắng không_nhân mụn dán không_tác hút sót nữa,30/09/2022,15:21,2,100250033,0,1,1,0,0,bad
11369,1161,da ngăm kén kcn chống nắng nâng da ngăm bợt bợt giả trân_ưng thấm_tệp da không_vân nâng lố mỏng nhẹ ưng bụng ghê_hơi mắt,29/01/2024,22:24,5,249500007,1,3,1,0,0,good
11370,1186,chân ahi,18/06/2022,13:39,5,422217292,0,0,0,0,0,good
11371,2538,không_quảng_cáo,26/09/2022,12:14,1,207500001,0,1,1,0,0,bad
11372,2287,xưa chỗ xài xịt mát êm_diệu không_mùi xịt tràn trền rửa mặt xịt_giọt mùi hơi hăng_cảm_giác không_mát cũ không_hãng không_kiểu trang_xịt lớp trang xài trời nóng_nực mát da_xài thử thời,31/10/2022,20:45,3,100150059,1,2,1,1,0,neutral
11373,374,xài mê lắm,18/09/2024,12:02,5,422208972,0,0,0,0,0,good
11374,1347,tayr da chết mặt ổn thơm,21/11/2023,15:24,5,422207812,2,0,1,0,0,good
11375,587,xài bsi khô nâng tone nhẹ ok thoáng da nữa hơi đau ví có,28/08/2023,11:17,4,200400041,1,1,1,0,0,good
11376,1996,da khô tư_vấn chống nắng dạng chất thích da đẹp không_bết dính mụn,26/11/2022,23:21,5,249500027,2,2,1,0,0,good
11377,117,ưng mặt_nạ mụn xưng đắp xẹp xài hộp chuẩn hộp thứ,6/4/2021,23:17,5,308500013,2,0,1,0,0,good
11378,1467,hợp da_bọt siêu_thích giá,10/2/2022,7:41,5,204900128,2,0,1,1,0,good
11379,423,xài phê nhẹ_nhàng hợp da,14/10/2022,20:26,5,422208973,2,0,1,0,0,good
11380,2387,mùi hương_mát giá_thành ổn,28/04/2023,15:54,5,422206537,1,0,1,1,0,good
11381,3625,siêu da ok luôn da khô mùa đông thích tối da mướt hẳn tiếc muộn quá hũ,17/01/2023,23:56,5,422208983,3,1,1,0,0,good
11382,255,trang sạch giá hợp_lý thích_hợp dịch_vụ chăm_sóc trải_nghiệm thử,10/8/2021,8:50,5,422208807,3,0,1,1,0,good
11383,4033,giá rẻ_chất khác không_mấy xài gió mặt_nạ bám da kết_hợp bình_dân đối_tế hẹp,30/06/2022,14:27,4,365000017,1,1,1,1,0,good
11384,1608,võ đào,15/06/2022,12:14,5,422208181,0,0,0,0,0,good
11385,3656,mùi,20/11/2023,11:29,5,100220010,0,0,0,0,0,good
11386,473,da dầu chống nắng_hợp da dầu_thích yêu,22/04/2023,16:11,5,422216416,2,0,1,0,0,good
11388,365,tốt sạch sâu,26/10/2018,19:59,4,422206648,2,0,1,0,0,good
11389,1747,giúp da cải_thiện lỗ chân lông mụn đen mũi hơi chậm toner aply chờ tiếp serum_dưỡng ẩm trà tối không_tác phụ chống nắng nắng bảo_vệ da gói kĩ hàng,26/02/2023,16:26,5,100220035,1,2,1,0,0,good
11390,1681,giá mãi dưỡng_hợp nhẹ mặt_kì mùa lạnh da_dưỡng ẩm nứaex_dưỡng ẩm tốt hơn,20/07/2021,11:32,5,318900019,4,0,1,1,0,good
11391,2169,đắp mát_đắp cảm_da mịn test nhãn,25/07/2019,23:37,5,308500018,1,0,1,0,0,good
11393,325,tẩy trang_dịu nhẹ tạm mùi không_thích lắm,9/9/2020,5:29,4,205100136,2,1,1,0,0,good
11394,306,tẩy sạch giá chăng,3/1/2021,10:11,4,422206648,1,1,1,1,0,good
11395,1969,bụi nát kiểu fake,13/10/2022,22:11,1,243300007,0,0,0,0,0,bad
11397,211,xài không_châm chích mát_không_trang chống nắng,23/03/2022,21:27,5,205100146,0,1,1,0,0,good
11398,2383,thoải_mái,29/04/2023,12:10,5,422205160,0,0,0,0,0,good
11399,1353,trải_nghiệm sắm,23/01/2024,4:07,1,205100137,0,0,0,0,0,bad
11401,2327,giá_thành rẻ đắp thư_giãn ok công_không_ngờ,3/5/2023,17:55,5,308500015,1,1,1,1,0,good
11402,2715,thời không_tốt đầu,11/12/2019,13:33,2,422211276,1,1,1,0,0,bad
11403,3133,đóng_gói,28/04/2020,14:41,5,223600026,0,0,0,0,0,good
11404,224,rẻ chất không_màu trang chống nắng cảm_giác tẩy sạch trang da không_khô rát dịu nhẹ phù_hợp da nhạy_cảm da khô,12/2/2022,17:10,4,422204259,3,2,1,1,0,good
11405,694,thích tẩy_trang,29/04/2023,19:03,5,100230057,1,0,0,0,0,good
11406,182,tẩy sạch toàn da da dầu_nhờn dầu lắm hôm sáng vội kịp tẩy_trang mặt dầu luôn,15/09/2022,12:12,5,205100136,2,0,1,0,0,good
11407,1075,da nhờn mụn hỗn_hợp da makeup nhẹ chống nắng_tẩy sạch mascara nivea sạch hơi rít senka nhẹ_nhàng garnier không_ngờ dịu nhẹ_tẩy sạch không_mụn_nhiên mùi hương_hơi nhiều ổn thử,18/11/2022,0:26,5,422211183,4,1,1,0,0,good
11408,147,tốt,10/4/2023,15:58,5,422208976,1,0,0,0,0,good
11409,3818,nâng tone đẹp ẩm_hợp da khô dầu bôi lớp thấm tốt đổ mồ_hôi tí chảy hết,9/4/2023,18:58,3,345800013,4,1,1,0,0,neutral
11410,2413,đắp mát phê đắp da căng,23/03/2022,9:36,5,422202253,1,0,1,0,0,good
11411,169,tẩy trang_tẩy sạch lắc bọt khí,18/11/2022,21:47,5,422211447,1,0,1,0,0,good
11412,106,ok quà,18/09/2023,18:09,5,422217292,1,0,0,0,0,good
11413,140,trang nhẹ_nhàng không_kích ứng_tẩy lớp chống nắng sáng hôm dầu,4/6/2023,19:23,5,422214148,1,1,1,0,0,good
11414,776,xài thưởng vô_phạt nặn mụn công_lành êm giúp vết mau lành_tích khủng_dưỡng ẩm tốt,11/9/2020,17:50,5,253900003,3,0,1,0,0,good
11415,2192,điểm,19/11/2022,15:00,5,249500028,0,0,0,0,0,good
11416,773,da dầu không_mụn xài êm_wash đủ,14/05/2024,11:56,5,335100004,1,1,1,0,0,good
11417,1268,khuyên sạch da_không_mụn ẩn_tẩy trang hãng dược mê,18/09/2024,12:06,5,204900005,1,1,1,0,0,good
11418,670,thích tẩy_trang,4/5/2023,19:15,5,200400003,1,0,0,0,0,good
11420,468,da da dầu_chất mỏng nhẹ không_bết dính thích hơi châm chích nhẹ,21/05/2022,11:49,5,422220469,1,2,1,0,0,good
11421,1334,đóng_gói,6/5/2021,15:14,5,422211878,0,0,0,0,0,good
11422,1668,thành cợm trắng mặt kiểu không_thẩm thấu da,30/01/2022,19:51,4,223600039,1,1,1,0,0,good
11423,2534,văn_phòng suốt da khô_công giới_thiệu xài xịt_khoáng thử giá da khô tươi_khỏe luôn,15/11/2020,16:07,5,204100078,1,1,1,1,0,good
11424,180,trang tốt_tẩy khô khô da lớp màng bóng da,17/09/2022,22:00,4,205100146,1,1,1,0,0,good
11425,2396,,27/04/2023,20:20,5,308500037,0,0,0,0,0,good
11426,805,thoải_mái,2/5/2023,16:01,5,422205162,0,0,0,0,0,good
11427,338,mụn toner serum some kết_hợp da mụn ẩn_viêm,9/1/2020,19:05,5,345800001,2,0,1,0,0,good
11428,1093,đỉnh trời mềm mịn_mướt da,22/10/2023,15:57,5,207500001,3,0,1,0,0,good
11429,809,dịu,11/8/2020,16:42,5,422203776,0,0,1,0,0,good
11430,2282,mặc chống nắng bàn hôm nắp trào,5/4/2024,7:07,5,422215666,0,0,0,0,0,good
11431,1222,da dầu_okie lắm thích cảm_giác tí mặt,27/07/2020,14:22,5,422217292,2,0,1,1,0,good
11432,1981,kết_cấu thoáng nhẹ không_bóng mặt kiềm_dầu tương_đối da dầu aply mùi hương nhẹ_không_thích tí ổn,2/12/2022,18:41,5,422203145,2,1,1,0,0,good
11433,1494,tốt khuyên da dầu mụn nguyên_rửa mặt toner mụn kết tốt sửa,14/06/2020,14:52,5,204900159,1,0,1,0,0,good
11434,2718,không_hợp da,29/09/2023,11:08,5,422211276,1,1,1,0,0,good
11435,2182,da,13/06/2020,9:14,4,100230026,0,0,1,0,0,good
11436,1175,ok không_lăn tăn khác,23/08/2022,16:23,5,100190059,1,1,1,0,0,good
11438,4143,không_đợi kỳ,25/02/2022,7:03,1,204100013,0,1,1,0,0,bad
11439,332,thích da da dầu_kỳ nhạy_cảm_tẩy trang_rửa sữa rửa mặt mụn_tí liền tẩy trang_oreal hôm trưa mệt kịp tẩy_trang chống nắng nằm ngủ dậy da căng ẩm_không_mụn tí_lành thích giá,11/7/2020,19:30,5,422211446,2,1,1,1,0,good
11440,1731,da mềm mịn_vẻ sáng hơn,20/11/2023,11:17,5,100210014,3,0,1,0,0,good
11441,285,lành dịu nhẹ không_da da,30/05/2021,15:44,5,422204259,1,1,1,0,0,good
11442,1068,ẩm tốt mềm da tốt da sần hôm sáng rửa mặt da_mềm thích,18/05/2023,9:22,5,418800002,4,0,1,0,0,good
11443,2556,da nhạy_cảm thiên_dầu không_dòng review lãng_phí rửa mặt ổn nhẹ_nhàng nhờn mụn rõ,8/11/2020,23:12,5,422206537,1,1,1,1,0,good
11444,1143,tặng tẩy_trang không_không_năng hơi_kì chất xài_ok phù_hợp da dầu,19/09/2023,3:18,3,422218633,2,1,1,0,1,neutral
11445,3813,tẩy trang_mềm không_rách thử ưng lắm thêm,8/9/2022,13:52,5,422203901,2,1,1,0,0,good
11446,521,da dầu khô da lớp đẹp chống thích lắm,10/4/2021,22:42,5,249500028,2,1,1,0,0,good
11447,1057,tẩy không_sạch loreal_tẩy mascara zesea_lemonade mắt kì_hương đánh_giá mùi không_thơm không_sánh makeup mắt đồ chống loreal lớp dầu_tẩy không_mắt mắt tẩy mascara ưu_tẩy không_nhớt mặt loreal makeup đậm,19/05/2024,10:49,3,422204910,2,2,1,1,0,neutral
11448,2,lộn nguyên nhắn_ép lào chín không_một,30/10/2024,12:06,5,318900011,0,1,1,0,0,good
11449,699,,29/04/2023,14:10,5,308500018,0,0,0,0,0,good
11450,121,dòng sạch_hợp da dầu mụn_tẩy sạch êm,19/11/2023,12:07,5,205100137,3,0,1,0,0,good
11451,663,tốt điểm,12/5/2023,18:29,5,422216594,1,0,0,0,0,good
11452,4036,bổ rẻ,17/03/2021,8:34,5,365000017,0,0,0,1,0,good
11453,381,không_khô da rát da điểm,20/04/2024,15:48,5,422208975,0,2,1,0,0,good
11454,1159,quà tặng kèm tốt phù_hợp da,18/04/2024,9:36,5,422217292,2,0,1,0,1,good
11455,2462,mụn viêm xài mặt_nạ tràm trà đắp tối hôm sáng hôm xẹp không_đau_nhức tuyệt_vời yêu,3/9/2019,10:41,5,422202253,2,1,1,0,0,good
11456,4686,phí tiền,7/9/2022,13:15,1,100230057,0,1,0,1,0,bad
11458,1469,củng_ổn da dầu,2/1/2022,15:36,5,249500004,1,0,1,0,0,good
11459,2190,phù_hợp da dầu mụn tùy chất sữa lỏng màu bạc hà_tán nâng tone hơi lố_phút lớp đẹp sáng tiếng kiềm dầu_tiếng khả_năng kháng da mồ_hôi trôi bớt giá hợp_lý vỏ thương,28/07/2023,12:13,5,422207414,3,0,1,1,0,good
11460,2998,tốt hơi nhấn,23/05/2023,21:11,4,422212330,1,0,0,0,0,good
11461,222,hơi,15/02/2022,12:55,4,422211447,0,0,0,0,0,good
11462,357,kì thích không_cồn mùi nhẹ khả_năng tẩy_trang tốt chống nắng_vệ da mặt đường khuyên da dầu,13/06/2019,18:34,5,205100146,2,1,1,0,0,good
11463,2549,ủng eucerin luôn tuyệt_dòng xịt khoáng ẩm_eucerin xịn nhất ẩm da ẩm_da suốt,12/11/2020,21:43,5,204100079,2,0,1,0,0,good
11464,529,thích sạch đỡ mụn_ẩn hẳn,14/12/2022,18:04,5,204900128,2,0,1,0,0,good
11465,183,nt tốt không_nổi mụn_ẩn cảm_giác tẩy_trang sạch đối_chống nắng,26/07/2021,20:47,5,422204259,2,2,1,1,0,good
11467,1162,xài bình_ok finish đẹp hôm ẩm khô da tróc_đồ nhẹ,2/9/2023,17:31,4,249500007,3,1,1,0,0,good
11468,1496,tuyệt_không_căng da_rửa kèm mụn,20/12/2019,14:59,5,204900056,0,1,1,0,0,good
11469,3353,chậm chất,10/2/2021,19:34,1,422215804,0,1,0,0,0,bad
11470,1158,ghiền hạt mịn mùi thơm da sạch dùng,6/8/2024,7:39,5,422206042,3,0,1,0,0,good
11471,1384,da thiên_dầu bôi mát thấm_dưỡng ẩm tốt sáng da không_đổ dầu dùng hơi,13/03/2022,11:19,5,422200305,3,1,1,0,0,good
11472,2947,tốt thâm môi,11/3/2021,22:09,5,200500095,1,0,0,0,0,good
11473,727,thích da_tuýp da dầu mụn ẩm thành,15/04/2022,21:15,5,371600007,2,0,1,0,0,good
11474,331,ok,27/07/2020,13:27,5,205100137,1,0,0,0,0,good
11475,2387,thoải_mái,28/04/2023,16:16,5,308500015,0,0,0,0,0,good
11476,117,,14/09/2018,14:26,5,100220009,0,0,0,0,0,good
11477,176,không_nhiêu xài thích không_mắt khô da da ẩm_định rẻ,28/10/2022,15:07,5,422208807,2,1,1,1,0,good
11478,3181,,7/4/2020,10:29,5,345800001,0,0,0,0,0,good
11479,2536,sắc da rạng_rỡ không_tấy đỏ lỡ chân lông nhỏ ủng dài,14/11/2020,22:54,5,204100018,0,1,1,0,0,good
11480,4428,sửa rửa mặt đóng_gói wash xài mát_nhờn tốt không_kích_ứng da thời,5/4/2024,9:41,5,335100004,1,1,1,0,0,good
11481,2747,serum thẩm_thấu mờ thâm tốt ok,20/11/2023,21:41,5,248700075,3,0,1,0,0,good
11482,4009,thất_chất không_hề đợi,8/1/2021,8:08,1,422205163,0,1,1,0,0,bad
11483,191,không_tốt nhân_viên dịch_vụ,1/8/2022,22:51,5,422208807,1,1,1,0,0,good
11484,1511,xài thích lắm,17/07/2023,14:27,5,422211548,1,0,0,0,0,good
11485,705,thoải_mái,28/04/2023,9:38,5,308500009,0,0,0,0,0,good
11486,3578,mặt_nạ siêu_chất đắp da sáng mịn nhân_viên tư_vấn cửa nhiệt_tình,22/01/2021,14:06,5,422200002,2,0,1,0,0,good
11487,1075,mùi thơm hạt hơi sắc mụn đen mũi_vực mặt rửa mặt khăn nhúng ấm_hơi nóng_mũi mụn mềm_rửa,18/11/2022,0:40,5,100220010,1,0,1,0,0,good
11488,165,rửa mặt chân_đời sirum hỗ_trợ trị mụn tốt da nhạy_cảm không_dị ứng_hương được rửa da sạch đặc_biệt da cải_thiện kết_hợp klenzit mụn_ẩn luôn mùi thơm kiểu rửa chén táo thử dài,12/7/2022,14:54,5,422218283,4,2,1,0,0,good
11489,3577,chậm chất không_yêu cầu,27/09/2023,12:51,2,249500027,0,2,1,0,0,bad
11490,4298,thử mặt_nạ peptide some má lành dịu đỏ_dưỡng chất không_nhễ_nhại khác,11/3/2024,21:32,5,422205629,0,2,1,0,0,good
11491,16,xài sáng môi thâm_nhẹ căng bóng ưng hủ lựu_tẹo tiêm filer hủ_tẩy da chết hương_mọng trải_nghiệm,9/7/2024,21:53,5,225200015,4,0,1,0,0,good
11492,567,trang sạch dịu nhẹ hợp da dầu mụn chân,4/11/2024,9:58,5,100230059,3,0,1,0,0,good
11493,2317,thoải_mái,4/5/2023,18:44,5,422205164,0,0,0,0,0,good
11494,3093,không_nhiêu bịch thiệt_dán đỉnh dùng,5/3/2023,9:01,5,345800027,1,1,1,0,0,good
11495,831,không_yêu cầu,8/6/2023,20:22,2,422205164,0,1,1,0,0,bad
11496,4079,da hỗn_hợp dầu không_nhạy_cảm mụn thử tốt da mặt sạch mụn mụn_ẩn cổ_đk xử_lí,7/6/2021,16:15,4,345800003,3,1,1,0,0,good
11497,1368,hủ ẩm_oke mặc da da_dầu tối sáng da mịn,16/09/2024,9:40,5,422207826,4,0,1,0,0,good
11498,618,,21/11/2023,15:51,5,422209262,0,0,0,0,0,good
11499,750,trang chỗ hà yên_tâm,8/7/2022,14:25,5,200400003,0,0,0,0,0,good
11500,2370,thoải_mái,30/04/2023,10:19,5,308500004,0,0,0,0,0,good
11501,2378,mát,29/04/2023,16:07,5,308500018,0,0,1,0,0,good
11502,1189,thích da dầu bôi hơi sáng dậy mặt dầu_nhớt lắm bôi da_cảm_thích sáng dậy da mướt hẳn,27/09/2021,9:33,5,318900019,3,1,1,0,0,good
11503,1142,cảm_tiên mùi thơm hạt tẩy không_đau rát da nhạy_cảm dám tẩy,25/10/2023,20:37,5,222600006,1,2,1,0,0,good
11504,1439,dịu da giá_thành ổn,4/5/2023,17:22,5,204900128,2,0,1,1,0,good
11505,2437,mask thích luôn đắp sờ_vô da căng mướt mịn luôn,10/11/2020,20:51,5,422202253,3,0,1,0,0,good
11506,788,tích tiết_kiệm hơn,17/01/2023,16:47,5,422209671,1,0,0,0,0,good
11507,3826,tiết,29/04/2023,19:04,2,345800013,0,0,0,0,0,bad
11508,1932,kỳ bực_kém,9/5/2021,16:42,1,100100001,0,1,0,0,0,bad
11509,2447,hôm mụn bớt sưng nhiều chỗ mũi hơi ngắn,18/07/2020,11:54,5,308500013,1,0,0,0,0,good
11510,1382,,9/5/2022,13:18,5,422209663,0,0,0,0,0,good
11511,220,rẽ xài rát da mặt da khô,9/3/2022,0:29,3,243300007,0,2,1,0,0,neutral
11512,2256,da htk ok,13/08/2021,22:05,5,245500001,1,0,1,0,0,good
11513,2340,mùi hương_mát giá_thành ổn,2/5/2023,10:51,5,422206537,1,0,1,1,0,good
11514,1718,đóng_gói cẩn_không_chê,21/11/2023,15:56,5,100240016,0,1,1,0,0,good
11515,1879,thử không_khô căng rửa da nhạy_cảm không_kích_ứng kết_cấu đặc lưới bọt tốt hơn,25/08/2019,18:37,5,224100009,2,1,1,0,0,good
11516,2207,kiềm dầu tốt mùi thơm nhẹ chất đặc chống nắng dạng milk finish_lì đẹp,28/06/2021,13:01,5,422207414,3,0,1,0,0,good
11517,2233,đóng_gói,19/01/2021,18:08,3,100180148,0,0,0,0,0,neutral
11519,747,mỏng thịt hủ_tiếu gõ_thái mỏng_lét kiểu nốt mụn thử tốt tiệp mặt sự,16/01/2024,10:49,5,226200018,1,0,0,0,0,good
11520,3604,kì thích mặt_nạ môi bôi sáng dậy môi mịn luôn,3/8/2021,14:42,5,225200015,3,0,1,0,0,good
11521,1912,serum xài tốt giá hạt da dầu không_mụn mừng_chiết serum_hợp,6/5/2022,9:39,5,100210023,3,1,1,1,0,good
11522,2926,đắp sáng ngủ dậy rửa mặt mặt sáng ẩm ổn,17/08/2024,13:44,5,422207793,3,0,1,0,0,good
11523,2373,dể hjoải mái,29/04/2023,19:21,5,308500013,0,0,0,0,0,good
11524,1077,trang mascara clio siêu_xịn thích mùi trang,14/10/2022,20:32,5,422204910,2,0,1,0,0,good
11525,547,xài roài không_chê xài sáng tối vòng lận xài nửa da đỏ_ngứa mụn xài kết_hợp lrp kết_hợp uống học tình_trạng da_khỏe nhiều,11/10/2022,14:19,5,253900003,3,1,1,0,0,good
11526,394,sữa rửa mặt chân_tích khuyên_thể,21/07/2023,21:33,5,422208977,0,0,0,0,0,good
11527,4316,bổ rẻ,15/09/2021,7:58,5,249500002,0,0,0,1,0,good
11528,2533,tỉnh bất_ngờ luôn sữa rửa mặt chất bàn_cãi sạch không_căng rát da mặt,15/11/2020,16:07,5,422206537,1,2,1,0,0,good
11529,123,,17/11/2023,11:50,5,422211446,0,0,0,0,0,good
11530,1337,lọ lành,4/3/2021,18:12,5,422211878,0,0,0,0,0,good
11531,1524,chất mỏng nhẹ thấm_đắp mặt ổn nhiên trừ_chất mặt_nạ mỏng cẩn_thận sức rách,25/05/2024,22:15,4,422218203,1,0,0,0,0,good
11532,395,đóng_gói cẩn_thận chất miễn chê,20/11/2023,14:30,5,100220035,0,0,0,0,0,good
11533,2388,thoải_mái,28/04/2023,15:54,5,308500015,0,0,0,0,0,good
11534,4044,xài thấm không_bết dính,11/7/2023,15:55,5,422206421,0,2,1,0,0,good
11535,652,tốt,19/12/2023,14:35,5,200400003,1,0,0,0,0,good
11536,3689,yêu_cầu,12/1/2023,21:35,2,422203182,0,0,0,0,0,bad
11537,1914,godndoc thử ã dám xét thử,20/03/2022,19:42,5,100210023,0,0,0,0,0,good
11539,3006,sirum tốt bọt rửa mặt sạch đáp_ứng cầu tuýp srm_nhiên trừ không_thích mùi hương không_kén mùi chê mùi nồn nồn mùi uế kĩ mùi hương tốt,1/5/2022,23:07,4,253900007,3,1,1,0,0,good
11540,792,ổn da nhạy_cảm xài hơi không_thích mùi hắc màu xài ổn,15/05/2021,1:58,4,422205160,2,2,1,0,0,good
11541,1515,sang,28/03/2023,6:08,5,206400019,0,0,0,0,0,good
11542,4249,da nhạy_cảm châm_chít thích da nhạy_cảm thử,19/02/2021,0:29,5,308100018,1,0,1,0,0,good
11543,4035,ẩm tốt giá chăng,14/06/2021,10:01,5,365000017,2,1,1,1,0,good
11544,2187,da dầu không_kiềm tốt tiếng dầu lớp finish đẹp tiếng đẹp,29/10/2023,18:24,4,223600034,2,1,1,0,0,good
